//粤联频道数据收集自网络上的分享260215开通IPV6
新闻HU22,#genre#
猫和老鼠,https://www.goodiptv.club/huya/11352879
喜羊羊与灰太狼,https://www.goodiptv.club/huya/23865080
宠物小精灵,https://www.goodiptv.club/huya/23749096
四驱兄弟,https://www.goodiptv.club/huya/11352922
樱桃小丸子剧,https://www.goodiptv.club/huya/11342394

海绵宝宝,http://cdn.jdshipin.com:8880/huya.php?id=11352919
蜡笔小新,http://cdn.jdshipin.com:8880/huya.php?id=11352970
哆啦A梦,http://cdn.jdshipin.com:8880/huya.php?id=11601963
猫和老鼠,http://cdn.jdshipin.com:8880/huya.php?id=11352879
喜羊羊与灰太狼,http://cdn.jdshipin.com:8880/huya.php?id=23865080
宠物小精灵,http://cdn.jdshipin.com:8880/huya.php?id=23749096
四驱兄弟,http://cdn.jdshipin.com:8880/huya.php?id=11352922
樱桃小丸子剧,http://cdn.jdshipin.com:8880/huya.php?id=11342394

名侦探柯南,http://222.186.39.21:35466/douyu/6484910
料理小当家集,http://222.186.39.21:35466/douyu/8231658

名侦探柯南,https://live.ottiptv.cc/douyu/6484910
料理小当家集,https://live.ottiptv.cc/douyu/8231658

灌篮高手,https://www.goodiptv.club/yy/1382735626
灌篮高手,https://live.metshop.top/yy/1382735626

中学生,http://go.bkpcp.top/mg/zxs$go
中学生,http://m.061899.xyz/mg/zxs$mg

哪吒1魔童降世,https://vip.ffzy-play7.com/20221111/3098_4ec0b2e9/index.m3u8

狮子王国,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
熊出没•变形记,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
猪侠英雄,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0f03b08bc7b042358144617000fd2931/1200.m3u8
昆塔•反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8

大头儿子01,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/252a7fe7786645b084271751a3f75725/1200.m3u8
大头儿子02,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8c6227ce3d1d4c9297d5cfd9a08a4fa9/1200.m3u8
大头儿子03,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1a86eb58a9e04c34a87f8c883932cfa2/1200.m3u8
大头儿子04,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/46e4d00d85fe4287b54c8015de46e102/1200.m3u8
老鹰抓小鸡01,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/edeab15e1f9a42caaf1868b8ac06f8ef/2000.m3u8
老鹰抓小鸡02,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/02899f8ed51641be8c02ba0ad5092cec/2000.m3u8
老鹰抓小鸡03,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/3cde5dc4405949528264a27f1ece7516/2000.m3u8
老鹰抓小鸡04,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/1696b869c42a4ec98c06830367b55279/2000.m3u8
老鹰抓小鸡05,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c6356891e25d47fb80cd32b0aa1a121d/2000.m3u8
老鹰抓小鸡06,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a66a8c03f59341858a2b253b75ccfbab/2000.m3u8
老鹰抓小鸡07,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4fcb673f17684deeb78318eabb8ebf24/2000.m3u8
老鹰抓小鸡08,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/00028064bad9476fa6b5bde01af25a2b/2000.m3u8
老鹰抓小鸡09,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/5559e36677ce4f39a32c05685539bb9d/2000.m3u8
天天成长记01,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/5122c60cfb3f416bbf897d7f55fff0bf/2000.m3u8
天天成长记02,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/001a8059a2f04ba8a9085c9f730e9bf8/2000.m3u8
天天成长记03,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/cd66af5e6ff442cc88f20116f94dd2f6/2000.m3u8
天天成长记04,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/8d02160a320f485cbeeb074a601868c4/2000.m3u8
天天成长记05,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/9b732bc7d3f348c980da9c0f66efa761/2000.m3u8
天天成长记06,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/8eac556e28594df086cffc8d9feb97aa/2000.m3u8
天天成长记07,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/afee86d27cf940aa8a464738d5067e4e/2000.m3u8
天天成长记08,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/53b3ec47139e4b1b9576d28a90e8c961/2000.m3u8
天天成长记09,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d8c67f5de57446ce8f11b9cce8537416/2000.m3u8
天天成长记10,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/200871e40ac1491880209b2f7c144190/2000.m3u8
天天成长记11,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/f4f1110eb26a4097b070fdbfef7b3aab/2000.m3u8
天天成长记12,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/5d62443fece045f69f69e97b0dca26f2/2000.m3u8
天天成长记13,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/dc3da5530b2245c48bc772c13ab5ea2c/2000.m3u8

财经综合,#genre#

点掌财经,https://volcanopull.aniu.tv/live/aniu2/index.m3u8$vol#http://volcanopull.aniu.tv/live/aniu2/index.m3u8$vol

第一财经,http://m.061899.xyz/mg/dycj$mg
第一财经,http://t.061899.xyz/tl/dq.php?id=dycj$t

北京财经,http://m.061899.xyz/mg/bjcj$mg
北京财经,http://drive.mxmy.net:8888/udp/239.3.1.116:8000$北京联#
北京财经,http://114.241.111.4:85/tsfile/live/20/1020_1.m3u8?key=txiptv$大兴联

兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub$gslb
http://38.75.136.137:98/gslb/dsdqpub/bqkj.m3u8
中国通史,https://live.ottiptv.cc/huya/20985822$cc
中国通史,https://www.goodiptv.club/huya/20985822$good
中国通史,https://isus.cc/php/huya.php?id=huya/20985822$cc
文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed

宇宙碎片记,http://222.186.39.21:35466/douyu/9412981$222
宇宙视界,http://222.186.39.21:35466/douyu/9498354$222
宇宙探索飞船,http://222.186.39.21:35466/douyu/9456028$222
科学放映厅,http://222.186.39.21:35466/douyu/9439712$222
纪录片之家,http://222.186.39.21:35466/douyu/8834003$222
未解之谜,http://222.186.39.21:35466/douyu/9369468$222
科技发明,http://222.186.39.21:35466/douyu/9317739$222
宇宙科普,http://222.186.39.21:35466/douyu/9412981$222
观察宇宙,http://222.186.39.21:35466/douyu/8667001$222
杰瑞生活,http://222.186.39.21:35466/douyu/7357786$222
理论科普,http://222.186.39.21:35466/douyu/9385288$222
林超科普,http://222.186.39.21:35466/douyu/9447974$222
斗鱼历史1,http://222.186.39.21:35466/douyu/9738854$222
斗鱼历史2,http://222.186.39.21:35466/douyu/10102281$222

時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8

易中天品三国,http://shorturl.jxpan.vip:880/r/baoshi_web/yy.php?id=yy1354931498#http://shorturl.jxpan.vip:880/r/baoshi_web/yy.php?id=1354931498
刘心武说红楼,http://shorturl.jxpan.vip:880/r/baoshi_web/yy.php?id=yy1382741639#http://shorturl.jxpan.vip:880/r/baoshi_web/yy.php?id=1382741639
商传讲朱元璋,http://shorturl.jxpan.vip:880/r/baoshi_web/yy.php?id=yy1354936149#http://shorturl.jxpan.vip:880/r/baoshi_web/yy.php?id=1354936149
哈利波特全集,http://shorturl.jxpan.vip:880/r/baoshi_web/yy.php?id=yy1382745105#http://shorturl.jxpan.vip:880/r/baoshi_web/yy.php?id=1382745105

电影频道,#genre#

CHC家庭影院,http://fuxin.yunjifei.top:999/tsfile/live/1014_1.m3u8$阜新信
CHC动作电影,http://fuxin.yunjifei.top:999/tsfile/live/1015_1.m3u8$阜新信
CHC影迷电影,http://fuxin.yunjifei.top:999/tsfile/live/1016_1.m3u8$阜新信

CHC家庭影院,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jtyy$cdn6
CHC动作电影,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dzdy$cdn6
CHC影迷电影,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ymdy$cdn6
老故事,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lgs$cdn6
重温经典,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cwjd$cdn6

CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub$gslb
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub$gslb
CHC影迷电影,http://38.75.136.137:98/gslb/dsdqpub/chchd.m3u8?auth=testpub$gslb
老故事,http://38.75.136.137:98/gslb/dsdqpub/lgs.m3u8?auth=testpub$gslb
发现之旅,http://38.75.136.137:98/gslb/dsdqpub/fxzl.m3u8?auth=testpub$gslb
邵氏电影,http://38.75.136.137:98/gslb/dsdqpub/lbssdy.m3u8?auth=testpub$gslb#http://feilong123.vip/409990236/tv.php?id=ssdy$feilong
邵氏武侠,http://38.75.136.137:98/gslb/dsdqpub/lbsswx.m3u8?auth=testpub$gslb#http://feilong123.vip/409990236/tv.php?id=sswx$feilong
邵氏动作,http://38.75.136.137:98/gslb/dsdqpub/lbssdz.m3u8?auth=testpub$gslb#http://feilong123.vip/409990236/tv.php?id=ssdz$feilong
邵氏喜剧,http://38.75.136.137:98/gslb/dsdqpub/lbssxj.m3u8?auth=testpub$gslb#http://feilong123.vip/409990236/tv.php?id=ssxj$feilong

邵氏影院,http://222.186.39.21:35466/douyu/4246519$222
邵氏影院,http://www.douzhicloud.site:35455/douyu/4246519
女神影院,https://kbpull.kktv8.com/livekktv/99350550/playlist.m3u8$快播
金马影院,https://kbpull.kktv8.com/livekktv/128600025/playlist.m3u8$快播
午夜影院,https://kbpull.kktv8.com/livekktv/99592190/playlist.m3u8$快播

中国电影,http://iptv.4666888.xyz/iptv2A.php?id=61$iptv
爱奇艺,http://iptv.4666888.xyz/iptv2A.php?id=21$iptv
靖天电影,http://iptv.4666888.xyz/iptv2A.php?id=56$iptv
龙华电影,http://iptv.4666888.xyz/iptv2A.php?id=45$iptv
龙华洋片,http://iptv.4666888.xyz/iptv2A.php?id=60$iptv
风云电影,http://iptv.4666888.xyz/iptv2A.php?id=59$iptv
ROCK_Action,http://iptv.4666888.xyz/iptv2A.php?id=50$iptv
东森电影,http://iptv.4666888.xyz/iptv2A.php?id=48$iptv
美亚电影,http://iptv.4666888.xyz/iptv2A.php?id=30$iptv
纬来电影,http://iptv.4666888.xyz/iptv2A.php?id=54$iptv

CHC家庭影院,http://m.061899.xyz/mg/jtyy$mg#http://go.bkpcp.top/mg/jtyy$go
CHC动作电影,http://m.061899.xyz/mg/dzdy$mg#http://go.bkpcp.top/mg/dzdy$go
CHC影迷电影,http://m.061899.xyz/mg/ymdy$mg#

怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub$gslb
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub$gslb
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub$gslb

华数电影,http://hmfs.f3322.net:3388/hls/40/index.m3u8$茂名信
风云剧场,http://hmfs.f3322.net:3388/hls/20/index.m3u8$茂名信
第一剧场,http://hmfs.f3322.net:3388/hls/21/index.m3u8$茂名信

重温经典,http://116.76.254.170:44330/tsfile/live/1006_1.m3u8$天威16
重温经典,http://111.221.137.234:44330/tsfile/live/0143_1.m3u8$天威11

1905电影,http://xxwx.yoesun.com/xxw/1905电影网.php?id=1905
环球经典,http://xxwx.yoesun.com/xxw/1905电影网.php?id=1905b

星空卫视,http://111.221.137.234:44330/tsfile/live/0112_2.m3u8$天威11
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8#http://116.76.254.170:44330/tsfile/live/1016_1.m3u8$天威16
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
星空音乐,http://iot-mqqt.111yao.cn:8080/live/diyp_channelv.m3u8

怀旧剧场,http://107.150.60.122/live/hjjc.m3u8$堪萨斯
风云剧场,http://107.150.60.122/live/fyjc.m3u8$堪萨斯
第一剧场,http://107.150.60.122/live/dyjc.m3u8$堪萨斯
老故事,http://107.150.60.122/live/lgs.m3u8$堪萨斯
重温经典,http://107.150.60.122/live/cwjd.m3u8$堪萨斯
成龙影院,http://107.150.60.122/live/lbcl.m3u8$堪萨斯
周润发影院,http://107.150.60.122/live/lbzrf.m3u8$堪萨斯
周星驰影院,http://107.150.60.122/live/lbzxc.m3u8$堪萨斯
林正英影院,http://107.150.60.122/live/lblzy.m3u8$堪萨斯

成龙影院,http://38.75.136.137:98/gslb/dsdqpub/lbcl.m3u8?auth=testpub$gslb
林正英影院,http://38.75.136.137:98/gslb/dsdqpub/lblzy.m3u8?auth=testpub$gslb
周润发影院,http://38.75.136.137:98/gslb/dsdqpub/lbzrf.m3u8?auth=testpub$gslb
周星驰影院,http://38.75.136.137:98/gslb/dsdqpub/lbzxc.m3u8?auth=testpub$gslb

老故事,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lgs$密苏里

战争大片,https://bscdncmnet.inter.71edge.com/tslive/l1/c53_lb_549_300_t10/nyNwfh1_ucKhYKBD_TC9H1cpPSW_kASRIHpzOyCbAlSQKCoa7yX04RS-69HeMU8vCtcLuBJr7PGxskrxih6fuqCnWcqae7adNI637bzmiWKfT_5A6rzyfSZ0MGGLVBTtyXGJSL_WfsYMsulW2MG8itaUpLb_fvhCXnp17W6sSRRqLz0TAntuHJX6Y_vRC2F5yK9Obu3pf-GYMV6g9nu9HxQQtP3HHX0Mv6VU0Jt4MbYOz49rR_krhRY1JjgFrM36_XgKxzRdQ9Z3pV96146JaeZMoAEJa9thzHYsP180Ex4pnwDC-hKCjxCHkeys7slENFpiSFYXlRqpkcxXAM9_Uw/1a38f2e9c9e4c3cce8152b1a430323419/c53_lb_549_300_t10.m3u8?key=0baa5db205ac0d2966049d19ebdc0a20d&dis_t=1752408382&uuid=6f1d53dc-6873a13e-458&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
春节档期,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c51_lb_1018_300_t10/FVCO_jz_IvuxsWIbLCEvdstzbdQ5JLXxRlDL_J0vn0ZfgVYlA8ZxkNsXDoN4tEEtdVVarW6sgCF_YG8SB_oH0KY1zskp9-1iKJVEaWYyfIcsLVb4uKAdavgO_OSZkELLKJjUkk8t-S2ZKMnCiMEnykukS-GLvkY3RPIYLqhh_sgtY8UdWfdJc3EC9bm2mWz6FtFwc60bdNNWJi8gc-IP6buv-YaAeEN1nX9gHHHlH-fHifCyKKz5ppVfKts6RkTExgx82j5eLn6Mhz1s-bWGltEsWZfVmO_fakc0UlGwpKI9Sib9yjNKUMrfspPL8C80AuU4zeRqbSgkzjAcoovjnw/19eafbac982c8ac667d9bbc7c395db940/c51_lb_1018_300_t10.m3u8?key=0baa5db205ac0d296d2a304d3de433222&dis_t=1752408161&uuid=6f1d53dc-6873a061-45a&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0

武林外传,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c52_lb_553_300_t10/I67sb6wvoWaxfjPEdSuB8xyBShFln4Poub7LGIzPt5oGLcKaLXD21aR_t20nEIxJFmaf_i6EYQ77gA-gLJ3xOTtq6K7hpgCREwLfbuNMXruJdFta9-ai9bYk4cTMbhQgRh9SCkE3yt46X4E0qOVADDdga3TMRSLnFscFYr-_s4Sd2sgykmnFa4-hdgX9599FiW_RX5VYGH9B1jyj748_CAu4VgqqTDwxUx8w556tCWY7mlb1r84RWuip72e4H8-HkUuBUoFeD4aw9m1HOUfgwx7ixDqJUFOmq9F-LeKLTZ2Ap6fobRuaUiaSqHsCWvuy9XWe5KWBiZv6bUJ8oAuqkA/1a6758d872929c8d41a7629db52a831f7/c52_lb_553_300_t10.m3u8?key=0baa5db205ac0d29618a2e8d7964b7e4e&dis_t=1752408084&uuid=6f1d53dc-6873a014-459&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
四大名著,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c52_lb_568_300_t10/JuZaYFfgAtgzeXENAS1zAE098-EGizvi9nPyECctaYL6rieOqt7Q1KcZ4FGU4o3UUwpf5CbV_nUsDbQg6NsUgbaKgmctqIUwA_QC1rbrgBQxdxXRLPaFs_72-dTZ9RfNKlNk-q4ijiT_NDcjcHKt9xDb1Eqjc_SZlsuONXiTyrN7Pf0NpHYoo8TtkhTnxhUA1rZTDlGr_OhabLQs7kUhuQmWsru0TSRbLz5HGJh_c3Dyx5K_G39iq69d-esVm-DuOSYw2HZW5BZdIPhr87zSBI2nAkwdKUaqY00Hzz-AXgJ6-Cx--ZL-3uMHEMgiE9SUmFSErHMOhGX8s8ogQkI3lg/11e4badc79479921d33b383ae671d68fc/c52_lb_568_300_t10.m3u8?key=0baa5db205ac0d296684015f97ee400bf&dis_t=1752408227&uuid=6f1d53dc-6873a0a3-45b&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
喜剧大赛,https://alicoccdncmnet-hd.inter.71edge.com/tslive/l1/c51_lb_728_300_t10/S2SosBg_68g057-zBj7nmfrgs91iP37_pf6vxKx85ogguLIU3CU8SW_Y7H-1PHvyi99Ii2JFYijxYOei6iZner8QzyvFSNdDHH4HKjClgQKWGTbBdcHKOCHdsU3b1N-BrKiw3S7j3SCX6dyCTs7rcy64zcIPximAOEVgehMq3yBKfCmtJcbxGNJTLBalpWxFnS9TqEPfTjxnpz6YXBKxsqktgAuvSZh0YMwgtqXXpGW4Acf6eDoCMetaXupxvOjeXiYwJ8PWE2EHCz8E5RUSVIkgzqdr0H_UCDMLBgDOxh9Fx5wQklSuDVjds1N736MIdknpyHFEh4FV_aYUv-nsSA/1dd9185f7c7a34c902ab9b23bf6e849c8/c51_lb_728_300_t10.m3u8?key=0baa5db205ac0d2962788b935d5dc8a5c&dis_t=1752408293&random=1&rand_hash=0&uuid=6f1d53dc-6873a0e5-454&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0

传奇剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c54_fast_1052_720P_t10/c54_fast_1052_720P_t10.m3u8?d
古装剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_947_1080P_t10/c58_fast_947_1080P_t10.m3u8?d
军旅剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_700_1080P_t10/c54_fast_700_1080P_t10.m3u8?d
家庭剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_999_1080P_t10/c59_fast_999_1080P_t10.m3u8?d
泰语剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_949_1080P_t10/c58_fast_949_1080P_t10.m3u8?d
搞笑剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_953_1080P_t10/c58_fast_953_1080P_t10.m3u8?d
大家剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_975_1080P_t10/c58_fast_975_1080P_t10.m3u8?d
爱情剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_967_1080P_t10/c59_fast_967_1080P_t10.m3u8?d

怀旧剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hjjc$密苏里
风云剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc$密苏里
第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dyjc$密苏里
怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8$北广
老故事,http://120.76.248.139/live/bfgd/4200000166.m3u8$北广
CHC华诚影视,http://120.76.248.139/live/bfgd/4200000289.m3u8$北广
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8$北广

斗鱼轮播,#genre#

//http://222.186.39.21:35466/douyu/
犯罪片,http://222.186.39.21:35466/douyu/747764$222
漫威科幻,http://222.186.39.21:35466/douyu/6140589$222
苹果影院,http://222.186.39.21:35466/douyu/2793084$222
桃花影院,http://222.186.39.21:35466/douyu/7305938$222
邦德影院,http://222.186.39.21:35466/douyu/9292499$222
粤语电影,http://222.186.39.21:35466/douyu/6566671$222
4K影院,http://222.186.39.21:35466/douyu/9249162$222
科幻动作灾难,http://222.186.39.21:35466/douyu/248753$222
平安夜快乐,http://222.186.39.21:35466/douyu/6863367$222
看经典,http://222.186.39.21:35466/douyu/7314294$222
林正英1,http://222.186.39.21:35466/douyu/218859$222
译制国语,http://222.186.39.21:35466/douyu/2436390$222
小黛兮影,http://222.186.39.21:35466/douyu/11553944$222
林正英2,http://222.186.39.21:35466/douyu/7356023$222
宇哥经典,http://222.186.39.21:35466/douyu/413573$222
高分影厅,http://222.186.39.21:35466/douyu/2535105$222
花卷陪看,http://222.186.39.21:35466/douyu/52787$222
喜剧电影,http://222.186.39.21:35466/douyu/9292492$222
佳佳越狱,http://222.186.39.21:35466/douyu/7575350$222
经典港剧,http://222.186.39.21:35466/douyu/9548850$222
胡八一,http://222.186.39.21:35466/douyu/7701735$222
尬舞姐姐,http://222.186.39.21:35466/douyu/323876$222
表妹影院,http://222.186.39.21:35466/douyu/5423$222
小栗子,http://222.186.39.21:35466/douyu/7254536$222
粤语电影,hhttp://222.186.39.21:35466/douyu/1226741$222
南波柠檬,http://222.186.39.21:35466/douyu/3379942$222
过往1908,http://222.186.39.21:35466/douyu/8721095$222
周星驰3,http://222.186.39.21:35466/douyu/3990812$222
刘德华,http://222.186.39.21:35466/douyu/2516864$222
刘德华1,http://222.186.39.21:35466/douyu/8985415$222
神乐影院,http://222.186.39.21:35466/douyu/85894$222
特辑影院,http://222.186.39.21:35466/douyu/3637778$222
周末电影院,http://222.186.39.21:35466/douyu/3637726$222
周末经典,http://222.186.39.21:35466/douyu/3637765$222
欧美恐怖,http://222.186.39.21:35466/douyu/96577$222
恐怖电影,http://222.186.39.21:35466/douyu/310926$222
吃米滴虫,http://222.186.39.21:35466/douyu/315457$222
米娅陪看,http://222.186.39.21:35466/douyu/6537888$222
黎黎来了,http://222.186.39.21:35466/douyu/7116591$222
欧美科幻,http://222.186.39.21:35466/douyu/9651304$222
网神影厅,http://222.186.39.21:35466/douyu/508118$222
经典喜剧,http://222.186.39.21:35466/douyu/9650887$222
万合出品,http://222.186.39.21:35466/douyu/9220456$222
港片华语,http://222.186.39.21:35466/douyu/431460$222
凌儿影视,http://222.186.39.21:35466/douyu/1377142$222
华语影视,http://222.186.39.21:35466/douyu/3928$222
青铜椁,http://222.186.39.21:35466/douyu/9292503$222
避风港影院,http://222.186.39.21:35466/douyu/9826611$222
神乐1,http://222.186.39.21:35466/douyu/122402$222
贝爷1,http://222.186.39.21:35466/douyu/4332$222
贝爷2,http://222.186.39.21:35466/douyu/252802$222
贝爷3,http://222.186.39.21:35466/douyu/36337$222
贝爷4,http://222.186.39.21:35466/douyu/925724$222
甜牛奶,http://222.186.39.21:35466/douyu/7494871$222
兔兔陪看,http://222.186.39.21:35466/douyu/1504768$222
斗小饼Q,http://222.186.39.21:35466/douyu/1735337$222
软糖,http://222.186.39.21:35466/douyu/7842226$222
晚晚Vi,http://222.186.39.21:35466/douyu/8861179$222
小丑女,http://222.186.39.21:35466/douyu/8603174$222
动漫剧场,http://222.186.39.21:35466/douyu/206858$222
西游记,http://222.186.39.21:35466/douyu/9518204$222
隋唐寅义,http://222.186.39.21:35466/douyu/7552568$222
龙门镖局,http://222.186.39.21:35466/douyu/9650860$222
亮剑,http://222.186.39.21:35466/douyu/7925840$222
老友记,http://222.186.39.21:35466/douyu/8814650$222
李子键,http://222.186.39.21:35466/douyu/3439096$222
霸王花,http://222.186.39.21:35466/douyu/9627172$222
水浒传,http://222.186.39.21:35466/douyu/3758762$222
金庸,http://222.186.39.21:35466/douyu/338759$222
武侠剧场,http://222.186.39.21:35466/douyu/7655471$222
最早港剧,http://222.186.39.21:35466/douyu/59612$222
爱情公寓,http://222.186.39.21:35466/douyu/2838296$222
经典家庭剧,http://222.186.39.21:35466/douyu/10068957$222
米尼家庭剧,http://222.186.39.21:35466/douyu/7642724$222
搞笑一家人,http://222.186.39.21:35466/douyu/5422706$222
爱情公寓,http://222.186.39.21:35466/douyu/4105989$222
杨光的生活,http://222.186.39.21:35466/douyu/6899895$222
法证先锋2Y,http://222.186.39.21:35466/douyu/9019945$222
怡寳影院,http://222.186.39.21:35466/douyu/434971$222
橙幕港剧,http://222.186.39.21:35466/douyu/4549169$222
新三国,http://222.186.39.21:35466/douyu/276200$222
神探狄仁杰,http://222.186.39.21:35466/douyu/674441$222
童年阴影,http://222.186.39.21:35466/douyu/2935323$222
奶虫恐怖,http://222.186.39.21:35466/douyu/263824$222
粤语综艺,http://222.186.39.21:35466/douyu/7919720$222
豆瓣高分,http://222.186.39.21:35466/douyu/8770422$222
冰冰经典电影,http://222.186.39.21:35466/douyu/74374$222
